iter	F1	Logloss
877	0.9974457216	0.009180182885
878	0.9974457216	0.009171208298
879	0.9974457216	0.009162237269
880	0.9974457216	0.009154140696
881	0.9980855137	0.009135094348
882	0.9980855137	0.009098101738
883	0.9980855137	0.009091813918
884	0.9980855137	0.009078738764
885	0.9980855137	0.009073920895
886	0.9980855137	0.009065345764
887	0.9980855137	0.009047928918
888	0.9980855137	0.008995742445
889	0.9980855137	0.00897430999
890	0.9980855137	0.008965449059
891	0.9980855137	0.008959546795
892	0.9980855137	0.008955581583
893	0.9980855137	0.008939985932
894	0.9980855137	0.008932121528
895	0.9980855137	0.008899096725
896	0.9980855137	0.008880308682
897	0.9980855137	0.00887402252
898	0.9980855137	0.008848100503
899	0.9980855137	0.008838345924
900	0.9980855137	0.008836276424
901	0.9980855137	0.008820346546
902	0.9980855137	0.008809765691
903	0.9980855137	0.008807729326
904	0.9980855137	0.00879315023
905	0.9980855137	0.008778111329
906	0.9980855137	0.008764891557
907	0.9980855137	0.008759539499
908	0.9980855137	0.008746068495
909	0.9980855137	0.008744926527
910	0.9980855137	0.008743518288
911	0.9980855137	0.008732689584
912	0.9980855137	0.008731623566
913	0.9980855137	0.00872523923
914	0.9980855137	0.008722673806
915	0.9980855137	0.008720626797
916	0.9980855137	0.008719598928
917	0.9980855137	0.008714950602
918	0.9980855137	0.008707259886
919	0.9980855137	0.008687358841
920	0.9980855137	0.00867488304
921	0.9980855137	0.008672827563
922	0.9980855137	0.008660883729
923	0.9980855137	0.008659754121
924	0.9980855137	0.008656628965
925	0.9980855137	0.008646602088
926	0.9980855137	0.008618625208
927	0.9980855137	0.008600285081
928	0.9980855137	0.008598363023
929	0.9980855137	0.008587663162
930	0.9980855137	0.008573900636
931	0.9980855137	0.008568900889
932	0.9980855137	0.008555156939
933	0.9980855137	0.008527972694
934	0.9980855137	0.008524585889
935	0.9980855137	0.008511955149
936	0.9980855137	0.008498737334
937	0.9980855137	0.008487232654
938	0.9980855137	0.008486286551
939	0.9980855137	0.008477596523
940	0.9980855137	0.008476807835
941	0.9980855137	0.008456387162
942	0.9980855137	0.008445730267
943	0.9980855137	0.008438724737
944	0.9980855137	0.008420205697
945	0.9980855137	0.008406712528
946	0.9980855137	0.008405982543
947	0.9980855137	0.008392159402
948	0.9980855137	0.008382247371
949	0.9980855137	0.008374751634
950	0.9980855137	0.008358268097
951	0.9980855137	0.008354780567
952	0.9980855137	0.008354088502
953	0.9980855137	0.008328693843
954	0.9980855137	0.008314953267
955	0.9980855137	0.008302907461
956	0.9980855137	0.008279918071
957	0.9980855137	0.008270630375
958	0.9980855137	0.008267115168
959	0.9980855137	0.008253108428
960	0.9980855137	0.008251296173
961	0.9980855137	0.008238589155
962	0.9980855137	0.008227243208
963	0.9980855137	0.008225596327
964	0.9980855137	0.008214021153
965	0.9980855137	0.008213287368
966	0.9980855137	0.008192629932
967	0.9980855137	0.008176096643
968	0.9980855137	0.008150929283
969	0.9980855137	0.008137411482
970	0.9980855137	0.008128559379
971	0.9980855137	0.008103343643
972	0.9987228608	0.008099319095
973	0.9980855137	0.008071546971
974	0.9980855137	0.008059152769
975	0.9987228608	0.008057880664
976	0.9980855137	0.008038490501
977	0.9980855137	0.008025666133
978	0.9980855137	0.008016358724
979	0.9980855137	0.007993724822
980	0.9980855137	0.007968471162
981	0.9987228608	0.007948737441
982	0.9987228608	0.007947986017
983	0.9980855137	0.007936084821
984	0.9980855137	0.007911510314
985	0.9980855137	0.007896440172
986	0.9980855137	0.007890055246
987	0.9980855137	0.00786584178
988	0.9980855137	0.007850120567
989	0.9980855137	0.007844609114
990	0.9980855137	0.007824555562
991	0.9980855137	0.007805017032
992	0.9980855137	0.007803806149
993	0.9980855137	0.007799669061
994	0.9980855137	0.007798700635
995	0.9980855137	0.007782395627
996	0.9980855137	0.007767797663
997	0.9980855137	0.007763848637
998	0.9980855137	0.007757666179
999	0.9987228608	0.007751709276
